6/17/2001,PA-28-161,221ND,1,GFK GFK,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
6/18/2001,PA-28-161,220ND,1,GFK GFK,1.8,,,1,,,,,,,,,1.8,,,1.8,,,
6/19/2001,PA-28-161,251ND,1,GFK GFK,0.6,,,1,,,,,,,,,0.6,,,0.6,,,
6/21/2001,PA-28-161,252ND,1,GFK GFK,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
6/21/2001,PA-28-161,222ND,1,GFK GFK,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
6/21/2001,PA-28-161,9287E,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
6/21/2001,PA-28-161,247ND,1,GFK TVF FSE GFK,2.7,2.7,,1,,,,,,,,,2.7,,,2.7,,,
6/22/2001,PA-28-161,155ND,1,GFK GFK,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
6/22/2001,PA-28-161,249ND,1,GFK GFK,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
6/23/2001,PA-28-161,243ND,1,GFK GFK,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
6/25/2001,PA-28-161,276ND,1,GFK GFK,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
6/26/2001,PA-28-161,274ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
6/26/2001,PA-28-161,159ND,1,GFK GFK,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
6/26/2001,PA-28-161,248ND,1,GFK GFK,1.6,,,1,,,,,,,,,1.6,,,1.6,,,
6/27/2001,PA-28-161,276ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
6/27/2001,PA-28-161,273ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
7/3/2001,PA-28-161,253ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
7/3/2001,PA-28-161,238ND,1,GFK GFK,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
7/5/2001,PA-28-161,246ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
7/6/2001,PA-28-161,243ND,1,GFK GFK,0.7,,,1,,,,,,,,,0.7,,,0.7,,,
7/8/2001,PA-28-161,277ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
7/9/2001,PA-28-161,220ND,1,GFK GFK,0.9,,,1,,,,,,,,,0.9,,,0.9,,,
7/12/2001,PA-28-161,265ND,1,GFK GFK,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
7/13/2001,C182 Amphib,182ND,1,GFK Mud Lake GFK,1.5,1.5,,1,,,,,,,,,,,1.5,,,,
7/16/2001,C182 Amphib,182ND,1,GFK Mud Lake GFK,1.5,1.5,,1,,,,,,,,,,,1.5,,,,
7/18/2001,C182 Amphib,182ND,1,GFK Mud Lake GFK,1.5,1.5,,1,,,,,,,,,,,1.5,,,,
7/18/2001,PA-28-161,242ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
7/19/2001,PA-28-161,220ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
7/20/2001,PA-28-161,242ND,1,GFK GFK,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
7/23/2001,PA-28-161,261ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
7/24/2001,PA-28-161,242ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
7/25/2001,PA-28-161,248ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
8/1/2001,PA-28-161,272ND,1,GFK GFK,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
8/2/2001,C182 Amphib,182ND,1,GFK Mud Lake GFK,1.6,1.6,,1,,,,,,,,,,,1.6,,,,
8/8/2001,C182 Amphib,182ND,1,GFK Mud Lake GFK,1.4,1.4,,1,,,,,,,,,,,1.4,,,,
8/15/2001,PA-28-161,243ND,1,GFK GFK,0.5,,,1,,,,,,,,,0.5,,,0.5,,,
8/30/2001,PA-28-161,270ND,1,GFK GFK,0.7,,,1,,,,,,,,,0.7,,,0.7,,,
8/30/2001,PA-28-161,230ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
9/5/2001,PA-28-161,263ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
9/8/2001,PA-28-161,9287E,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
9/10/2001,PA-28-161,155ND,1,GFK GFK,0.5,,,1,,,,,,,,,0.5,,,0.5,,,
9/25/2001,PA-28-161,275ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
9/26/2001,PA-28-161,275ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
9/27/2001,PA-28-161,247ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
10/1/2001,PA-28-161,221ND,1,GFK GFK,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
10/3/2001,PA-28-161,245ND,1,GFK GFK,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
10/5/2001,PA-28-161,253ND,1,GFK GFK,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
10/6/2001,PA-28-161,9287E,1,GFK ROX GFK,2.4,2.4,,1,,,,,,,2.4,,2.4,,,2.4,,,
10/7/2001,PA-28-161,224ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
10/8/2001,PA-28-161,265ND,1,GFK GFK,0.4,,,1,,,,,,,,,0.4,,,0.4,,,
10/12/2001,PA-28-161,254ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
10/15/2001,PA-28-161,267ND,1,GFK GFK,0.7,,,1,,,,,,,,,0.7,,,0.7,,,
10/16/2001,PA-28-161,264ND,1,GFK GFK,0.7,,,1,,,,,,,,,0.7,,,0.7,,,
10/19/2001,PA-28-161,273ND,1,GFK GFK,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
11/6/2001,PA-28-161,230ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
11/9/2001,PA-28-161,250ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
11/9/2001,PA-28-161,155ND,1,GFK GFK,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
11/13/2001,PA-28-161,270ND,1,GFK GFK,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
11/16/2001,PA-28-161,224ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
11/16/2001,PA-28-161,267ND,1,GFK GFK,0.9,,,1,,,,,,,,,0.9,,,0.9,,,
11/17/2001,PA-28-161,247ND,1,GFK ROX GFK,2.6,2.6,,1,,,,,,,2.6,,2.6,,,2.6,,,
11/18/2001,PA-28-161,266ND,1,GFK GFK,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
12/2/2001,PA-28-161,251ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
12/3/2001,PA-28-161,276ND,1,GFK GFK,1.9,,,1,,,,,,,,,1.9,,,1.9,,,
12/4/2001,PA-28-161,229ND,1,GFK GFK,0.8,,,1,,,,,,,,,0.8,,,0.8,,,
12/7/2001,PA-28-161,239ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
12/8/2001,PA-28-161,252ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
12/10/2001,PA-28-161,252ND,1,GFK FSE ROX GFK,2.1,2.1,,1,,,,,,,2.1,,2.1,,,2.1,,,
12/13/2001,PA-28-161,244ND,1,GFK GFK,0.3,,,1,,,,,,,,,0.3,,,0.3,,,
1/9/2002,PA-28-161,271ND,1,GFK GFK,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/21/2002,PA-28-161,248ND,1,GFK GFK,1.2,,,1,,,0.1,,,,,,1.2,,1.2,,,,
6/17/2004,PA-28-161,4337V,1,FCM FCM,1.0,,,1,,,,,,,,,1.0,,1.0,,,,
11/14/2007,C152,621PA,1,GEU GEU,1.2,,,5,,,,,,,,,1.2,,,1.2,,,
11/16/2007,C172,52706,1,GEU GEU,1.7,,,2,,,,,,,,,1.7,,,1.7,,,
11/17/2007,C152,621PA,1,GEU GEU,1.4,,,5,,,,,,,,,1.4,,,1.4,,,
11/19/2007,C152,621PA,1,GEU GEU,1.6,,,2,,,,,,,,,1.6,,,1.6,,,
11/20/2007,C152,93078,1,GEU GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
11/21/2007,C152,93078,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
11/21/2007,C152,93078,1,GEU GEU,1.1,,,6,,,,,,,,,1.1,,,1.1,,,
11/24/2007,C152,93078,1,GEU GEU,1.4,,,5,,,,,,,,,1.4,,,1.4,,,
11/24/2007,C172,52706,1,GEU DVT GEU,1.0,1.0,,1,,,,,,,,,1.0,,,1.0,,,
11/25/2007,C172,52706,1,GEU GEU,1.5,,,3,,,,,,,,,1.5,,,1.5,,,
11/25/2007,C152,93078,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
11/26/2007,C172,52706,1,GEU GEU,1.6,,,1,,,,,,,,,1.6,,,1.6,,,
11/27/2007,C172,52706,1,GEU GEU,0.9,,,1,,,,,,,,,0.9,,,0.9,,,
11/28/2007,C172,320ME,1,GEU GEU,0.5,,,,3,,,,0.5,,,,0.5,,,,,,
11/29/2007,C172,52706,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
11/30/2007,C152,61GS,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
12/2/2007,C172,52706,1,GEU GEU,0.3,,,1,,,,,,,,,0.3,,,0.3,,,
12/2/2007,C172,97811,1,GEU DVT GEU,1.4,1.4,,1,,,,,,,,,1.4,,,1.4,,,
12/2/2007,C172,97811,1,GEU GEU,1.8,,,1,,,,,,,,,1.8,,,1.8,,,
12/2/2007,C172,52706,1,GEU GEU,0.7,,,1,,,,,,,,,0.7,,,0.7,,,
12/2/2007,C152,61GS,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
12/3/2007,C152,621PA,1,GEU GEU,0.7,,,1,,,,,,,,,0.7,,,0.7,,,
12/3/2007,C152,621PA,1,GEU BKZ GEU,1.6,1.6,,1,,,,,,,,,1.6,,,1.6,,,
12/3/2007,C152,24896,1,GEU GEU,0.8,,,1,,,,,,,,,0.8,,,0.8,,,
12/4/2007,C152,24896,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
12/4/2007,C152,621PA,1,GEU GEU,0.7,,,1,,,,,,,,,0.7,,,0.7,,,
12/6/2007,C152,621PA,1,GEU GEU,0.6,,,1,,,,,,,,,0.6,,,0.6,,,
12/7/2007,C152,68806,1,GEU GYR GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
12/7/2007,C152,68806,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
12/8/2007,C152,68806,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
12/8/2007,C152,93078,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
12/10/2007,C152,93078,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
12/11/2007,C172,104MA,1,GEU GEU,1.8,,,1,,,,,,,,,1.8,,,1.8,,,
12/11/2007,C152,93078,1,GEU GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
12/11/2007,C152,93078,1,GEU GEU,0.4,,,1,,,,,,,,,0.4,,,0.4,,,
12/12/2007,C172,104MA,1,GEU DVT GEU,1.9,1.9,,1,,,,,,,,,1.9,,,1.9,,,
12/12/2007,C152,93078,1,GEU GEU,2.0,,,1,,,,,,,,,2.0,,,2.0,,,
12/13/2007,C152,93078,1,GEU GEU,1.7,,,1,,,,,,,,,1.7,,,1.7,,,
12/13/2007,C152,93078,1,GEU GEU,1.8,,,1,,,,,,,,,1.8,,,1.8,,,
12/14/2007,C172,52706,1,GEU GEU,1.6,,,1,,,,,,,,,1.6,,,1.6,,,
12/14/2007,C152,93078,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
12/14/2007,C152,621PA,1,GEU GEU,1.8,,,1,,,,,,,,,1.8,,,1.8,,,
12/15/2007,C152,61GS,1,GEU GEU,0.6,,,1,,,,,,,,,0.6,,,0.6,,,
12/15/2007,C152,61GS,1,GEU GEU,0.3,,,1,,,,,,,,,0.3,,,0.3,,,
12/15/2007,C152,68806,1,GEU DVT GEU,1.1,1.1,,1,,,,,,,,,1.1,,,1.1,,,
12/15/2007,C172,52706,1,GEU GEU,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
12/17/2007,C172,104MA,1,GEU GEU,1.9,,,1,,,,,,,,,1.9,,,1.9,,,
12/17/2007,C152,621PA,1,GEU GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
12/17/2007,C152,68806,1,GEU GEU,0.3,,,1,,,,,,,,,0.3,,,0.3,,,
12/18/2007,C152,93078,1,GEU AVQ GEU,2.8,2.8,,1,,,,,,,2.8,,2.8,,,2.8,,,
12/18/2007,C152,68806,1,GEU GEU,1.6,,,,5,,,,1.6,,,,1.6,,,1.6,,,
12/19/2007,C152,68806,1,GEU AVQ GEU,2.5,2.5,,,2,,,,2.5,,2.5,,2.5,,,2.5,,,
12/21/2007,C152,93078,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
12/21/2007,C172,104MA,1,GEU GEU,0.4,,,1,,,,,,,,,0.4,,,0.4,,,
1/3/2008,C152,5436L,1,GEU GEU,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
1/4/2008,C152,5436L,1,GEU GEU,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
1/4/2008,C172,5472K,1,GEU GEU,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
1/5/2008,C152,5436L,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
1/8/2008,C152,68806,1,GEU PRC GEU,1.8,1.8,,1,,,,,,,1.8,,1.8,,,1.8,,,
1/8/2008,C172,5472K,1,GEU GEU,0.5,,,1,,,,,,,,,0.5,,,0.5,,,
1/9/2008,BE-95,460DG,1,IGM IGM,1.5,,,4,,0.3,,1,,,,,,,1.5,,,,
1/10/2008,BE-95,460DG,1,IGM IGM,1.5,,,3,,0.4,,2,,,,,,,1.5,,,,
1/10/2008,BE-95,460DG,1,IGM IGM,1.1,,,3,,0.2,,1,,,,,1.1,,,,,,Commercial Multi Checkride
1/11/2008,C152,93078,1,GEU GEU,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
1/11/2008,C152,93078,1,GEU BKZ GEU,1.1,1.1,,1,,,,,,,,,1.1,,,1.1,,,
1/11/2008,C172,6532F,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
1/12/2008,C172,5472K,1,GEU GEU,0.8,,,1,,,,,,,,,0.8,,,,,,
1/12/2008,C152,68806,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
1/12/2008,C152,68806,1,GEU GEU,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
1/13/2008,C152,24896,1,GEU GEU,1.6,,,1,,,,,,,,,1.6,,,1.6,,,
1/13/2008,C172,97811,1,GEU GEU,1.6,,,1,,,,,,,,,1.6,,,1.6,,,
1/14/2008,C172,5472K,1,GEU AVQ GEU,2.4,2.4,,3,,,,,,,2.4,,2.4,,,2.4,,,
1/15/2008,C152,24896,1,GEU GEU,1.6,,,1,,,,,,,,,1.6,,,1.6,,,
1/15/2008,C172,104MA,1,GEU GEU,1.7,,,,5,,,,1.7,,,,1.7,,,1.7,,,
1/16/2008,C172,320ME,1,GEU GEU,0.8,,,1,,,,,,,,,0.8,,,,,,
1/19/2008,C152,6561Q,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
1/19/2008,C172,97811,1,GEU GEU,2.0,,,3,,,,,,,,,2.0,,,2.0,,,
1/19/2008,C152,24896,1,GEU GEU,0.6,,,1,,,,,,,,,0.6,,,0.6,,,
1/20/2008,C152,24896,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
1/20/2008,C172,97811,1,GEU AVQ GEU,2.0,2.0,,,5,,,,2.0,,2.0,,2.0,,,2.0,,,
1/21/2008,C172,97811,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
1/21/2008,C152,24896,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
1/22/2008,C152,621PA,1,GEU GEU,1.5,,,1,,,,,,,,,1.5,,,1.5,,,
1/25/2008,C172,320ME,1,GEU CGZ GEU,2.8,2.8,,1,,,2.6,3,,,,,,,2.8,,,,
1/25/2008,DA-42,676SA,1,SDL CGZ SDL,1.3,1.3,,1,,,0.5,1,,,,,1.3,,1.3,,,,
1/25/2008,C152,24896,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
1/25/2008,C152,5436L,1,GEU GEU,2.2,,,1,,,,,,,,,2.2,,,2.2,,,
1/26/2008,C152,5436L,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
1/28/2008,C152,93078,1,GEU GEU,0.8,,,1,,,,,,,,,0.8,,,0.8,,,
1/31/2008,C152,621PA,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
1/31/2008,C152,621PA,1,GEU AVQ GEU,2.4,2.4,,2,,,,,,,2.4,,2.4,,,2.4,,,
2/1/2008,C152,6561Q,1,GEU DVT GEU,1.3,1.3,,5,,,,,,,,,1.3,,,1.3,,,
2/5/2008,C172,5472K,1,GEU PRC GEU,1.9,1.9,,1,,,,,,,1.9,,1.9,,,1.9,,,
2/5/2008,C152,93078,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/5/2008,C152,621PA,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
2/6/2008,C152,93078,1,GEU AVQ GEU,2.4,2.4,,5,,,,,2.4,,2.4,,2.4,,,2.4,,,
2/6/2008,C152,93078,1,GEU GEU,1.1,,,7,,,,,,,,,1.1,,,1.1,,,
2/6/2008,C152,93078,1,GEU GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
2/8/2008,C172,6532F,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
2/8/2008,C152,6561Q,1,GEU CGZ GEU,1.9,1.9,,1,,,,,,,,,1.9,,,1.9,,,
2/8/2008,C152,6561Q,1,GEU GEU,0.9,,,1,,,,,,,,,0.9,,,0.9,,,
2/9/2008,C152,93078,1,GEU BKZ GEU,1.9,1.9,,5,,,,,,,,,1.9,,,1.9,,,
2/10/2008,C172,6532F,1,GEU BKZ GEU,2.0,2.0,,1,,,,,,,,,2.0,,,2.0,,,
2/10/2008,C152,5436L,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/11/2008,C172,N188VE,1,GEU F25 GEU,1.4,1.4,,1,,,,,,,,,1.4,,,1.4,,,
2/11/2008,C152,621PA,1,GEU GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
2/11/2008,C152,621PA,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/11/2008,C152,621PA,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
2/12/2008,C172,104MA,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
2/12/2008,C152,93078,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/12/2008,C152,5436L,1,GEU PRC GEU,2.6,2.6,,1,,,,,,,2.6,,2.6,,,2.6,,,
2/12/2008,C152,5436L,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/13/2008,C152,61GS,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/13/2008,C152,543GL,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
2/13/2008,C152,543GL,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
2/14/2008,C152,24896,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
2/17/2008,C152,5350P,1,RVS CSM,2.1,2.1,,1,,,,,,,2.1,,2.1,,,,,,
2/17/2008,C152,5350P,1,CSM LBB,2.3,2.3,,1,,,,,1.0,,2.3,,2.3,,,,,,
2/18/2008,C152,5350P,1,LBB ATS,2.1,2.1,,1,,,,,,,2.1,,2.1,,,,,,
2/18/2008,C152,5350P,1,ATS DMN,3.4,3.4,,1,,,,,,,3.4,,3.4,,,,,,
2/19/2008,C152,5350P,1,DMN TUC,2.4,2.4,,1,,,,,,,2.4,,2.4,,,,,,
2/19/2008,C152,5350P,1,TUC AVQ,0.5,0.5,,1,,,,,,,0.5,,0.5,,,,,,
2/19/2008,C152,5350P,1,AVQ GEU,1.1,1.1,,1,,,,,,,1.1,,1.1,,,,,,
2/21/2008,C152,621PA,1,GEU GEU,0.8,,,1,,,,,,,,,0.8,,,0.8,,,
2/22/2008,C152,24896,1,GEU GYR GEU,1.0,1.0,,1,,,,,,,,,1.0,,,1.0,,,
2/23/2008,C152,24896,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
2/23/2008,C152,24896,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
2/23/2008,C152,24896,1,GEU GYR GEU,1.6,1.6,,2,,,,,,,,,1.6,,,1.6,,,
2/24/2008,C152,24896,1,GEU GEU,1.5,,,8,,,,,,,,,1.5,,,1.5,,,
2/24/2008,C152,24896,1,GEU GEU,1.3,,,3,,,,,,,,,1.3,,,1.3,,,
2/25/2008,C152,621PA,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
2/25/2008,C152,24896,1,GEU DVT GEU,0.7,0.7,,1,,,,,,,,,0.7,,,0.7,,,
2/25/2008,C152,61GS,1,GEU DVT GEU,1.1,1.1,,1,,,,,1.1,,,,1.1,,,1.1,,,
2/26/2008,C172,320ME,1,GEU GEU,0.9,,,1,,,,,,,,,0.9,,,0.9,,,
2/26/2008,C172,320ME,1,GEU GEU,0.9,,,1,,,,,,,,,0.9,,,0.9,,,
2/26/2008,C172,320ME,1,GEU GEU,0.8,,,1,,,,,,,,,0.8,,,0.8,,,
2/29/2008,C172,320ME,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
2/29/2008,C172,320ME,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
2/29/2008,C172,320ME,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
3/1/2008,C152,94802,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/1/2008,C152,94802,1,GEU GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
3/1/2008,C152,94802,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
3/1/2008,C172,52706,1,GEU AVQ GEU,2.2,2.2,,1,,,,,,,2.2,,2.2,,,2.2,,,
3/1/2008,C152,94802,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
3/2/2008,C152,94802,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/2/2008,C152,94802,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/2/2008,C152,94802,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/3/2008,C172,5023J,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/4/2008,C152,621PA,1,GEU GEU,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
3/4/2008,C152,93078,1,GEU GEU,1.4,,,1,,,,,,,,,1.4,,,1.4,,,
3/4/2008,C152,93078,1,GEU BKZ GEU,1.5,1.5,,1,,,,,,,,,1.5,,,1.5,,,
3/9/2008,C152,93078,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/9/2008,C152,93078,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/10/2008,C152,93078,1,GEU GEU,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
3/10/2008,C152,24896,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/10/2008,C152,24896,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/10/2008,C172,52706,1,GEU BKZ GEU,1.0,1.0,,1,,,,,,,,,1.0,,,1.0,,,
3/10/2008,C152,93078,1,GEU GEU,0.3,,,1,,,,,,,,,0.3,,,0.3,,,
3/11/2008,C152,94802,1,GEU BKZ GEU,1.4,1.4,,1,,,,,,,,,1.4,,,1.4,,,
3/11/2008,C152,94802,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/11/2008,C152,94802,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/13/2008,C152,93078,1,GEU GEU,1.0,,,8,,,,,,,,,1.0,,,1.0,,,
3/13/2008,C152,93078,1,GEU GEU,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/13/2008,C152,93078,1,GEU GEU,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/19/2008,PA-28-161,526PU,1,FCM FCM,1.2,,,1,,,,,,,,,1.2,,1.2,,,,
3/19/2008,C172,2436W,1,FCM FCM,1.2,,,1,,,,,,,,,1.2,,1.2,,,,
3/23/2008,C172,2436W,1,FCM FCM,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
3/24/2008,C172,2436W,1,FCM FCM,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/24/2008,C172,390FA,1,FCM FCM,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
3/24/2008,C172,2436W,1,FCM FCM,1.0,,,1,,,,,,,,,1.0,,,1.0,,,
3/24/2008,C172,2436W,1,FCM FCM,0.5,,,1,,,,,,,,,0.5,,,0.5,,,
3/25/2008,C172,390FA,1,FCM FCM,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
3/26/2008,PA-28-161,528PU,1,FCM CGG FCM,1.4,1.4,,1,,,,,,,1.4,,1.4,,,1.4,,,
3/26/2008,C172,2436W,1,FCM CGG FCM,2.3,2.3,,1,,,,,,,2.3,,2.3,,,2.3,,,
3/27/2008,C172,2436W,1,FCM FCM,0.9,,,1,,,,,,,,,0.9,,,0.9,,,
3/27/2008,PA-28-161,526PU,1,FCM STP LVN FCM,1.5,1.5,,1,,,,,,,,,1.5,,,1.5,,,
3/27/2008,PA-28-161,526PU,1,FCM CGG FCM,1.2,1.2,,1,,,,,,,,,1.2,,,1.2,,,
3/28/2008,PA-28-161,526PU,1,FCM CBG FCM,1.5,1.5,,1,,,,,,,,,1.5,,,,,,
3/28/2008,PA-28-161,526PU,1,FCM FCM,1.3,,,1,,,,,,,,,1.3,,,1.3,,,
3/30/2008,C172,390FA,1,FCM FCM,1.2,,,1,,,,,,,,,1.2,,,1.2,,,
4/3/2008,PA-28-161,4337V,1,FCM FCM,1.1,,,1,,,,,,,,,1.1,,,1.1,,,
4/4/2008,PA-28-161,4337V,1,FCM CBG,0.5,0.5,,1,,,,,,,,,0.5,,,,,,
4/4/2008,PA-28-161,4337V,1,CBG CBG,2.1,2.1,2.1,1,,,,,,,,,2.1,,,,,,
4/4/2008,PA-28-161,4337V,1,CBG FCM,0.5,0.5,,1,,,,,,,,,0.5,,,,,,
